,Card Name,Set #,Set,Stamp,Condition,Lang,Notes
SM Binder,Bidoof,171,Unified Minds,,,,
SM Binder,Bibarel,172,Unified Minds,RH,,,
SM Binder,Munchlax,173,Unified Minds,,,,
SM Binder,Pidove,174,Unified Minds,,,,
SM Binder,Tranquill,175,Unified Minds,RH,,,
SM Binder,Audino,177,Unified Minds,,,,
SM Binder,Fletchling,179,Unified Minds,RH,,,
SM Binder,Yungoos,180,Unified Minds,,,,
SM Binder,Type: Null,183,Unified Minds,,,,
SM Binder,Silvally,184,Unified Minds,,,,
SM Binder,Komala,185,Unified Minds,,,,
SM Binder,Blizzard Town,187,Unified Minds,,,,
SM Binder,Coach Trainer,192,Unified Minds,,,,
SM Binder,Ear-Ringing Bell,194,Unified Minds,,,,
SM Binder,Grimsley,199,Unified Minds,,,,
SM Binder,Karate Belt,201,Unified Minds,,,,
SM Binder,Poké Maniac,204,Unified Minds,,,,
SM Binder,Pokémon Research Lab,205,Unified Minds,,,,
SM Binder,Reset Stamp,206,Unified Minds,,,,
SM Binder,Unidentified Fossil,210,Unified Minds,,,,
SM Binder,Recycle Energy,212,Unified Minds,,,,
SM Binder,Medicham,110,Unified Minds,,,,
SM Binder,Raichu & Alolan Raichu GX,220,Unified Minds,,,,
SM Binder,Mega Sableye & Tyranitar GX,226,Unified Minds,,,,
SM Binder,Blue's Tactics,231,Unified Minds,,,,
SM Binder,Channeler,232,Unified Minds,,,,
SM Binder,Coach Trainer,233,Unified Minds,,,,
SM Binder,Oddish,2,Cosmic Eclipse,RH,,,
SM Binder,Gloom,3,Cosmic Eclipse,RH,,,
SM Binder,Vileplume GX,4,Cosmic Eclipse,,,,
SM Binder,Tangela,5,Cosmic Eclipse,,,,
SM Binder,Tangrowth,6,Cosmic Eclipse,RH,,,
SM Binder,Sunkern,7,Cosmic Eclipse,RH,,,
SM Binder,Sunflora,8,Cosmic Eclipse,,,,
SM Binder,Heracross,9,Cosmic Eclipse,,,,
SM Binder,Lileep,10,Cosmic Eclipse,,,,
SM Binder,Cradily,11,Cosmic Eclipse,RH,,,
SM Binder,Tropius,12,Cosmic Eclipse,,,,
SM Binder,Kricketot,13,Cosmic Eclipse,,,,
SM Binder,Kricketune,14,Cosmic Eclipse,,,,
SM Binder,Deerling,15,Cosmic Eclipse,,,,
SM Binder,Rowlet,17,Cosmic Eclipse,,,,
SM Binder,Rowlet,18,Cosmic Eclipse,,,,
SM Binder,Dartrix,19,Cosmic Eclipse,,,,
SM Binder,Charizard & Braixen GX,22,Cosmic Eclipse,,,,
SM Binder,Ponyta,23,Cosmic Eclipse,,,,
SM Binder,Rapidash,24,Cosmic Eclipse,,,,
SM Binder,Flareon,25,Cosmic Eclipse,,,,
SM Binder,Slugma,26,Cosmic Eclipse,,,,
SM Binder,Magcargo,27,Cosmic Eclipse,,,,
SM Binder,Victini,30,Cosmic Eclipse,,,,
SM Binder,Tepig,31,Cosmic Eclipse,,,,
SM Binder,Pignite,32,Cosmic Eclipse,,,,
SM Binder,Larvesta,34,Cosmic Eclipse,,,,
SM Binder,Litleo,36,Cosmic Eclipse,,,,
SM Binder,Pyroar,37,Cosmic Eclipse,,,,
SM Binder,Blastoise & Piplup GX,38,Cosmic Eclipse,,,,
SM Binder,Alolan Vulpix,39,Cosmic Eclipse,,,,
SM Binder,Psyduck,40,Cosmic Eclipse,,,,
SM Binder,Golduck,41,Cosmic Eclipse,,,,
SM Binder,Vaporeon,42,Cosmic Eclipse,,,,
SM Binder,Sneasel,43,Cosmic Eclipse,RH,,,
SM Binder,Weavile,44,Cosmic Eclipse,RH,,,
SM Binder,Wailmer,45,Cosmic Eclipse,,,,
SM Binder,Wailord,46,Cosmic Eclipse,,,,
SM Binder,Snorunt,47,Cosmic Eclipse,,,,
SM Binder,Glalie,48,Cosmic Eclipse,RH,,,
SM Binder,Spheal,49,Cosmic Eclipse,,,,
SM Binder,Spheal,50,Cosmic Eclipse,RH,,,
SM Binder,Sealeo,51,Cosmic Eclipse,,,,
SM Binder,Walrein,52,Cosmic Eclipse,,,,
SM Binder,Kyogre,53,Cosmic Eclipse,,,,
SM Binder,Piplup,54,Cosmic Eclipse,RH,,,
SM Binder,Prinplup,55,Cosmic Eclipse,,,,
SM Binder,Empoleon,56,Cosmic Eclipse,,,,
SM Binder,Phione,57,Cosmic Eclipse,,,,
SM Binder,Tympole,58,Cosmic Eclipse,RH,,,
SM Binder,Ducklett,59,Cosmic Eclipse,,,,
SM Binder,Swanna,60,Cosmic Eclipse,,,,
SM Binder,Wishiwashi GX,63,Cosmic Eclipse,,,,
SM Binder,Dewpider,64,Cosmic Eclipse,RH,,,
SM Binder,Araquanid,65,Cosmic Eclipse,,,,
SM Binder,Pikachu,66,Cosmic Eclipse,,,,
SM Binder,Raichu,67,Cosmic Eclipse,,,,
SM Binder,Magnemite,68,Cosmic Eclipse,,,,
SM Binder,Magneton,69,Cosmic Eclipse,RH,,,
SM Binder,Jolteon,70,Cosmic Eclipse,,,,
SM Binder,Chinchou,71,Cosmic Eclipse,RH,,,
SM Binder,Lanturn,72,Cosmic Eclipse,RH,,,
SM Binder,Togedemaru,73,Cosmic Eclipse,,,,
SM Binder,Togedemaru,74,Cosmic Eclipse,,,,
SM Binder,Solgaleo & Lunala GX,75,Cosmic Eclipse,,,,
SM Binder,Koffing,76,Cosmic Eclipse,,,,
SM Binder,Weezing,77,Cosmic Eclipse,RH,,,
SM Binder,Natu,78,Cosmic Eclipse,,,,
SM Binder,Xatu,79,Cosmic Eclipse,RH,,,
SM Binder,Ralts,80,Cosmic Eclipse,,,,
SM Binder,Kirlia,81,Cosmic Eclipse,,,,
SM Binder,Gallade,82,Cosmic Eclipse,,,,
SM Binder,Duskull,83,Cosmic Eclipse,,,,
SM Binder,Dusclops,84,Cosmic Eclipse,,,,
SM Binder,Rotom,86,Cosmic Eclipse,,,,
SM Binder,Woobat,87,Cosmic Eclipse,RH,,,
SM Binder,Golett,89,Cosmic Eclipse,,,,
SM Binder,Skrelp,91,Cosmic Eclipse,,,,
SM Binder,Dragalge,92,Cosmic Eclipse,,,,
SM Binder,Phantump,93,Cosmic Eclipse,RH,,,
SM Binder,Trevenant,94,Cosmic Eclipse,,,,
SM Binder,Oricorio GX,95,Cosmic Eclipse,,,,
SM Binder,Mimikyu,96,Cosmic Eclipse,,,,
SM Binder,Dhelmise,98,Cosmic Eclipse,,,,
SM Binder,Cosmog,99,Cosmic Eclipse,,,,
SM Binder,Cosmog,100,Cosmic Eclipse,,,,
SM Binder,Cosmoem,101,Cosmic Eclipse,,,,
SM Binder,Lunala,102,Cosmic Eclipse,,,,
SM Binder,Marshadow,103,Cosmic Eclipse,,,,
SM Binder,Onix,105,Cosmic Eclipse,,,,
SM Binder,Nosepass,106,Cosmic Eclipse,,,,
SM Binder,Trapinch,107,Cosmic Eclipse,,,,
SM Binder,Trapinch,108,Cosmic Eclipse,,,,
SM Binder,Vibrava,109,Cosmic Eclipse,,,,
SM Binder,Flygon GX,110,Cosmic Eclipse,,,,
SM Binder,Anorith,111,Cosmic Eclipse,,,,
SM Binder,Groudon,113,Cosmic Eclipse,,,,
SM Binder,Drilbur,114,Cosmic Eclipse,,,,
SM Binder,Excadrill,115,Cosmic Eclipse,,,,
SM Binder,Palpitoad,116,Cosmic Eclipse,,,,
SM Binder,Throh,118,Cosmic Eclipse,RH,,,
SM Binder,Pancham,119,Cosmic Eclipse,,,,
SM Binder,Pangoro,120,Cosmic Eclipse,,,,
SM Binder,Crabrawler,121,Cosmic Eclipse,,,,
SM Binder,Rockruff,123,Cosmic Eclipse,RH,,,
SM Binder,Lycanroc,124,Cosmic Eclipse,RH,,,
SM Binder,Passimian,125,Cosmic Eclipse,,,,
SM Binder,Sandygast,126,Cosmic Eclipse,,,,
SM Binder,Palossand,127,Cosmic Eclipse,,,,
SM Binder,Alolan Meowth,128,Cosmic Eclipse,,,,
SM Binder,Alolan Persian GX,129,Cosmic Eclipse,,Awful centering,,
SM Binder,Alolan Grimer,130,Cosmic Eclipse,RH,,,
SM Binder,Alolan Muk,131,Cosmic Eclipse,,,,
SM Binder,Carvanha,132,Cosmic Eclipse,,,,
SM Binder,Absol,133,Cosmic Eclipse,,,,
SM Binder,Pawniard,134,Cosmic Eclipse,,,,
SM Binder,Bisharp,135,Cosmic Eclipse,,,,
SM Binder,Guzzlord,136,Cosmic Eclipse,,,,
SM Binder,Alolan Sandshrew,137,Cosmic Eclipse,,,,
SM Binder,Alolan Sandslash,138,Cosmic Eclipse,,,,
SM Binder,Mawile,140,Cosmic Eclipse,RH,,,
SM Binder,Probopass,141,Cosmic Eclipse,,,,
SM Binder,Solgaleo,142,Cosmic Eclipse,,,,
SM Binder,Togepi & Cleffa & Igglybuff GX,143,Cosmic Eclipse,,,,
SM Binder,Clefairy,144,Cosmic Eclipse,,,,
SM Binder,Alolan Ninetales,145,Cosmic Eclipse,,,,
SM Binder,Azurill,146,Cosmic Eclipse,,,,
SM Binder,Cottonee,147,Cosmic Eclipse,,,,
SM Binder,Whimsicott,148,Cosmic Eclipse,,,,
SM Binder,Flabébé,149,Cosmic Eclipse,,,,
SM Binder,Flabébé,150,Cosmic Eclipse,,,,
SM Binder,Floette,151,Cosmic Eclipse,,,,
SM Binder,Florges,152,Cosmic Eclipse,,,,
SM Binder,Swirlix,153,Cosmic Eclipse,,,,
SM Binder,Slurpuff,154,Cosmic Eclipse,,,,
SM Binder,Sylveon,155,Cosmic Eclipse,,,,
SM Binder,Arceus & Dialga & Palkia GX,156,Cosmic Eclipse,,,,
SM Binder,Reshiram & Zekrom GX,157,Cosmic Eclipse,,,,
SM Binder,Naganadel & Guzzlord GX,158,Cosmic Eclipse,,,,
SM Binder,Drampa,159,Cosmic Eclipse,,,,
SM Binder,Jangmo-o,160,Cosmic Eclipse,,,,
SM Binder,Jangmo-o,161,Cosmic Eclipse,,,,
SM Binder,Hakamo-o,162,Cosmic Eclipse,,,,
SM Binder,Kommo-o,163,Cosmic Eclipse,,,,
SM Binder,Mega Lopunny & Jigglypuff GX,165,Cosmic Eclipse,,,,
SM Binder,Eevee,166,Cosmic Eclipse,,,,
SM Binder,Eevee,167,Cosmic Eclipse,,,,
SM Binder,Igglybuff,168,Cosmic Eclipse,RH,,,
SM Binder,Aipom,169,Cosmic Eclipse,,,,
SM Binder,Ambipom,170,Cosmic Eclipse,,,,
SM Binder,Teddiursa,171,Cosmic Eclipse,RH,,,
SM Binder,Ursaring,172,Cosmic Eclipse,,,,
SM Binder,Zangoose,173,Cosmic Eclipse,,,,
SM Binder,Lillipup,174,Cosmic Eclipse,RH,,,
SM Binder,Herdier,175,Cosmic Eclipse,,,,
SM Binder,Rufflet,177,Cosmic Eclipse,RH,,,
SM Binder,Braviary,178,Cosmic Eclipse,,,,
SM Binder,Helioptile,179,Cosmic Eclipse,RH,,,
SM Binder,Heliolisk,180,Cosmic Eclipse,RH,,,
SM Binder,Stufful,181,Cosmic Eclipse,RH,,,
SM Binder,Bewear,182,Cosmic Eclipse,,,,
SM Binder,Type: Null,183,Cosmic Eclipse,,,,
SM Binder,Silvally GX,184,Cosmic Eclipse,,,,
SM Binder,Beastite,185,Cosmic Eclipse,RH,,,
SM Binder,Chaotic Swell,187,Cosmic Eclipse,,,,
SM Binder,Clay,188,Cosmic Eclipse,,,,
SM Binder,Cynthia & Caitlin,189,Cosmic Eclipse,,,,
SM Binder,Dragonium Z: Dragon Claw,190,Cosmic Eclipse,RH,,,
SM Binder,Erika,191,Cosmic Eclipse,,,,
SM Binder,Great Catcher,192,Cosmic Eclipse,RH,,,
SM Binder,Guzma & Hala,193,Cosmic Eclipse,RH,,,
SM Binder,Island Challenge Amulet,194,Cosmic Eclipse,RH,,,
SM Binder,Lana's Fishing Rod,195,Cosmic Eclipse,,,,
SM Binder,Lillie's Full Force,196,Cosmic Eclipse,,,,
SM Binder,Mallow & Lana,198,Cosmic Eclipse,,,,
SM Binder,N's Resolve,200,Cosmic Eclipse,,,,
SM Binder,Professor Oak's Setup,201,Cosmic Eclipse,,,,
SM Binder,Red & Blue,202,Cosmic Eclipse,RH,,,
SM Binder,Roller Skater,203,Cosmic Eclipse,,,,
SM Binder,Roxie,205,Cosmic Eclipse,,,,
SM Binder,Tag Call,206,Cosmic Eclipse,,,,
SM Binder,Unidentified Fossil,207,Cosmic Eclipse,,,,
SM Binder,Will,208,Cosmic Eclipse,RH,,,
SM Binder,Draw Energy,209,Cosmic Eclipse,,,,
SM Binder,Vileplume GX,211,Cosmic Eclipse,,,,
SM Binder,Volcarona GX,213,Cosmic Eclipse,,,,
SM Binder,Solgaleo & Lunala GX,216,Cosmic Eclipse,,,,
SM Binder,Oricorio GX,217,Cosmic Eclipse,,,,
SM Binder,Flygon GX,218,Cosmic Eclipse,,,,
SM Binder,Alolan Persian GX,219,Cosmic Eclipse,,,,
SM Binder,Arceus & Dialga & Palkia GX,220,Cosmic Eclipse,,,,
SM Binder,Arceus & Dialga & Palkia GX,221,Cosmic Eclipse,,,,
SM Binder,Mega Lopunny & Jigglypuff GX,226,Cosmic Eclipse,,,,
SM Binder,Roller Skater,235,Cosmic Eclipse,,,,
SM Binder,Torkoal,237,Cosmic Eclipse,,,,
SM Binder,Weavile,238,Cosmic Eclipse,,,,
SM Binder,Piplup,239,Cosmic Eclipse,,,,
SM Binder,Wishiwashi GX,240,Cosmic Eclipse,,,,
SM Binder,Pikachu,241,Cosmic Eclipse,,,,
SM Binder,Magnemite,242,Cosmic Eclipse,,,,
SM Binder,Koffing,243,Cosmic Eclipse,,,,
SM Binder,Mimikyu,245,Cosmic Eclipse,,,,
SM Binder,Steelix,247,Cosmic Eclipse,,,,
SM Binder,Vileplume GX,250,Cosmic Eclipse,,,,
SM Binder,Solgaleo & Lunala GX,254,Cosmic Eclipse,,,,
SM Binder,Great Catcher,264,Cosmic Eclipse,,,,
SM Binder,Tapu Koko,SM31,Sun & Moon Promo,,,,
SM Binder,Tapu Bulu GX,SM32,Sun & Moon Promo,,,,
SM Binder,Raichu GX,SM90,Sun & Moon Promo,,,,
SM Binder,Mimikyu,SM163,Sun & Moon Promo,,,,
SM Binder,Magikarp & Wailord GX,SM166,Sun & Moon Promo,,,,
SM Binder,Flareon GX,SM171,Sun & Moon Promo,,,,
SM Binder,Vaporeon GX,SM172,Sun & Moon Promo,,,,
SM Binder,Eevee GX,SM174,Sun & Moon Promo,,,,
SM Binder,Eevee,SM184,Sun & Moon Promo,,,,
SM Binder,Garchomp & Giratina GX,SM193,Sun & Moon Promo,,,,
SM Binder,Reshiram & Charizard GX,SM201,Sun & Moon Promo,,,,
SM Binder,Charizard GX,SM211,Sun & Moon Promo,,,,
SM Binder,Gyarados GX,SM212,Sun & Moon Promo,,,,
SM Binder,Raichu GX,SM213,Sun & Moon Promo,,,,
SM Binder,Mewtwo,SM214,Sun & Moon Promo,,,,
SM Binder,Mew,SM215,Sun & Moon Promo,,,,
SM Binder,Charizard,SM226,Sun & Moon Promo,,,,
SM Binder,Pikachu,SM227,Sun & Moon Promo,,,,
SM Binder,Armored Mewtwo,SM228,Sun & Moon Promo,,,,
SM Binder,Venusaur & Snivy GX,SM229,Sun & Moon Promo,,,,
SM Binder,Pikachu GX,SM232,Sun & Moon Promo,,,,
SM Binder,Eevee GX,SM233,Sun & Moon Promo,,,,
SM Binder,Espeon & Deoxys GX,SM240,Sun & Moon Promo,,,,
SM Binder,Umbreon & Darkrai GX,SM241,Sun & Moon Promo,,,,
SM Binder,Eevee GX,SM242,Sun & Moon Promo,,,,
SM Binder,Regigigas,SM243,Sun & Moon Promo,,,,
SM Binder,Aipom,SM244,Sun & Moon Promo,,,,
SM Binder,Solgaleo GX,SM104a,Sun & Moon Promo,,,,
SM Binder,Lunala GX,SM103a,Sun & Moon Promo,,,,
SM Binder,Metagross GX,157a,Guardians Rising,,,,
SM Binder,Rayquaza GX,177a,Celestial Storm,,,,
SM Binder,Darkrai GX,88a,Burning Shadows,,,,
Pt Binder,Ampharos,1,Platinum,,,,
Pt Binder,Blastoise,2,Platinum,,,,
Pt Binder,Blaziken,3,Platinum,,,,
Pt Binder,Delcatty,4,Platinum,,,,
Pt Binder,Dialga,5,Platinum,,,,
Pt Binder,Dialga,6,Platinum,,,,
Pt Binder,Dialga G,7,Platinum,RH,,,
Pt Binder,Gardevoir,8,Platinum,RH,,,
Pt Binder,Giratina,9,Platinum,,,,
Pt Binder,Giratina,10,Platinum,RH,,,
Pt Binder,Manectric,11,Platinum,,,,
Pt Binder,Palkia G,12,Platinum,,,,
Pt Binder,Rampardos,13,Platinum,,,,
Pt Binder,Shaymin,14,Platinum,,,,
Pt Binder,Shaymin,15,Platinum,,,,
Pt Binder,Slaking,16,Platinum,,,,
Pt Binder,Weavile G,17,Platinum,,,,
Pt Binder,Altaria,18,Platinum,RH,,,
Pt Binder,Banette,19,Platinum,RH,,,
Pt Binder,Bastiodon,20,Platinum,,,,
Pt Binder,Beautifly,21,Platinum,,,,
Pt Binder,Blissey,22,Platinum,,,,
Pt Binder,Dialga,23,Platinum,,,,
Pt Binder,Dugtrio,24,Platinum,,,,
Pt Binder,Dustox,25,Platinum,,,,
Pt Binder,Empoleon,26,Platinum,,,,
Pt Binder,Giratina,27,Platinum,,,,
Pt Binder,Giratina,28,Platinum,RH,,,
Pt Binder,Golduck,29,Platinum,,,,
Pt Binder,Gyarados G,30,Platinum,,,,
Pt Binder,Infernape,31,Platinum,,,,
Pt Binder,Kricketune,32,Platinum,,,,
Pt Binder,Lickilicky,33,Platinum,,,,
Pt Binder,Ludicolo,34,Platinum,,,,
Pt Binder,Luvdisc,35,Platinum,,,,
Pt Binder,Ninetales,36,Platinum,RH,,,
Pt Binder,Palkia,37,Platinum,,,,
Pt Binder,Shaymin,38,Platinum,,,,
Pt Binder,Torterra,39,Platinum,RH,,,
Pt Binder,Toxicroak G,40,Platinum,,,,
Pt Binder,Bronzong G,41,Platinum,,,,
Pt Binder,Cacturne,42,Platinum,,,,
Pt Binder,Carnivine,43,Platinum,,,,
Pt Binder,Cascoon,44,Platinum,,,,
Pt Binder,Combusken,45,Platinum,,,,
Pt Binder,Cranidos,46,Platinum,,,,
Pt Binder,Crobat G,47,Platinum,,,,
Pt Binder,Flaaffy,48,Platinum,,,,
Pt Binder,Grotle,49,Platinum,,,,
Pt Binder,Houndoom G,50,Platinum,,,,
Pt Binder,Kirlia,51,Platinum,,,,
Pt Binder,Lombre,52,Platinum,,,,
Pt Binder,Lucario,53,Platinum,,,,
Pt Binder,Mightyena,54,Platinum,,,,
Pt Binder,Mismagius,55,Platinum,,,,
Pt Binder,Monferno,56,Platinum,,,,
Pt Binder,Muk,57,Platinum,,,,
Pt Binder,Octillery,58,Platinum,,,,
Pt Binder,Prinplup,59,Platinum,,,,
Pt Binder,Probopass,60,Platinum,,,,
Pt Binder,Seviper,61,Platinum,,,,
Pt Binder,Shieldon,62,Platinum,,,,
Pt Binder,Silcoon,63,Platinum,,,,
Pt Binder,Vigoroth,64,Platinum,,,,
Pt Binder,Wartortle,65,Platinum,,,,
Pt Binder,Zangoose,66,Platinum,,,,
Pt Binder,Cacnea,67,Platinum,,,,
Pt Binder,Carnivine,68,Platinum,,,,
Pt Binder,Chansey,69,Platinum,,,,
Pt Binder,Chimchar,70,Platinum,,,,
Pt Binder,Combee,71,Platinum,,,,
Pt Binder,Diglett,72,Platinum,,,,
Pt Binder,Dunsparce,73,Platinum,,,,
Pt Binder,Electrike,74,Platinum,,,,
Pt Binder,Grimer,75,Platinum,,,,
Pt Binder,Happiny,76,Platinum,,,,
Pt Binder,Honchkrow G,77,Platinum,,,,
Pt Binder,Kricketot,78,Platinum,,,,
Pt Binder,Lapras,79,Platinum,,,,
Pt Binder,Lickitung,80,Platinum,,,,
Pt Binder,Lotad,81,Platinum,,,,
Pt Binder,Mareep,82,Platinum,,,,
Pt Binder,Misdreavus,83,Platinum,,,,
Pt Binder,Nosepass,84,Platinum,,,,
Pt Binder,Piplup,85,Platinum,,,,
Pt Binder,Poochyena,86,Platinum,,,,
Pt Binder,Psyduck,87,Platinum,,,,
Pt Binder,Purugly G,88,Platinum,,,,
Pt Binder,Ralts,89,Platinum,,,,
Pt Binder,Remoraid,90,Platinum,,,,
Pt Binder,Riolu,91,Platinum,,,,
Pt Binder,Shuppet,92,Platinum,,,,
Pt Binder,Skitty,93,Platinum,,,,
Pt Binder,Skuntank G,94,Platinum,,,,
Pt Binder,Slakoth,95,Platinum,,,,
Pt Binder,Squirtle,96,Platinum,,,,
Pt Binder,Swablu,97,Platinum,,,,
Pt Binder,Tauros,98,Platinum,,,,
Pt Binder,Torchic,99,Platinum,,,,
Pt Binder,Torkoal,100,Platinum,,,,
Pt Binder,Turtwig,101,Platinum,,,,
Pt Binder,Vulpix,102,Platinum,,,,
Pt Binder,Wurmple,103,Platinum,,,,
Pt Binder,Broken Time-Space,104,Platinum,,,,
Pt Binder,Cyrus's Conspiracy,105,Platinum,,,,
Pt Binder,Galactic HQ,106,Platinum,,,,
Pt Binder,Level Max,107,Platinum,,,,
Pt Binder,Life Herb,108,Platinum,,,,
Pt Binder,Looker's Investigation,109,Platinum,,,,
Pt Binder,Memory Berry,110,Platinum,,,,
Pt Binder,Miasma Valley,111,Platinum,,,,
Pt Binder,PlusPower,112,Platinum,,,,
Pt Binder,Poké Ball,113,Platinum,,,,
Pt Binder,Pokédex,114,Platinum,,,,
Pt Binder,Pokémon Rescue,115,Platinum,,,,
Pt Binder,Team Galactic's Invention G-101 Energy Gain,116,Platinum,,,,
Pt Binder,Team Galactic's Invention G-103 Power Spray,117,Platinum,,,,
Pt Binder,Team Galactic's Invention G-105 Poké Turn,118,Platinum,,,,
Pt Binder,Armor Fossil,119,Platinum,,,,
Pt Binder,Skull Fossil,120,Platinum,,,,
Pt Binder,Rainbow Energy,121,Platinum,,,,
Pt Binder,Dialga G Lv.X,122,Platinum,,,,
Pt Binder,Drapion Lv.X,123,Platinum,,,,
Pt Binder,Giratina Lv.X,124,Platinum,,,,
Pt Binder,Palkia G Lv.X,125,Platinum,,,,
Pt Binder,Shaymin Lv.X,126,Platinum,,,,
Pt Binder,Shaymin Lv.X,127,Platinum,,,,
Pt Binder,Electabuzz,128,Platinum,,,,
Pt Binder,Hitmonchan,129,Platinum,,,,
Pt Binder,Scyther,130,Platinum,,,,
Pt Binder,Scyther,130,Platinum,,,,
SM11.5 Binder,Caterpie,1,Hidden Fates,,,,
SM11.5 Binder,Metapod,2,Hidden Fates,,,,
SM11.5 Binder,Butterfree,3,Hidden Fates,,,,
SM11.5 Binder,Paras,4,Hidden Fates,,,,
SM11.5 Binder,Scyther,5,Hidden Fates,,,,
SM11.5 Binder,Pinsir GX,6,Hidden Fates,,,,
SM11.5 Binder,Charmander,7,Hidden Fates,,,,
SM11.5 Binder,Charmeleon,8,Hidden Fates,,,,
SM11.5 Binder,Charizard GX,9,Hidden Fates,,,,
SM11.5 Binder,Magmar,10,Hidden Fates,,,,
SM11.5 Binder,Psyduck,11,Hidden Fates,,,,
SM11.5 Binder,Slowpoke,12,Hidden Fates,,,,
SM11.5 Binder,Staryu,13,Hidden Fates,,,,
SM11.5 Binder,Starmie GX,14,Hidden Fates,,,,
SM11.5 Binder,Magikarp & Wailord GX,15,Hidden Fates,,,,
SM11.5 Binder,Gyarados GX,16,Hidden Fates,,,,
SM11.5 Binder,Lapras,17,Hidden Fates,,,,
SM11.5 Binder,Vaporeon,18,Hidden Fates,,,,
SM11.5 Binder,Pikachu,19,Hidden Fates,,,,
SM11.5 Binder,Raichu GX,20,Hidden Fates,,,,
SM11.5 Binder,Voltorb,21,Hidden Fates,,,,
SM11.5 Binder,Electrode,22,Hidden Fates,,,,
SM11.5 Binder,Jolteon,23,Hidden Fates,,,,
SM11.5 Binder,Zapdos,24,Hidden Fates,,,,
SM11.5 Binder,Ekans,25,Hidden Fates,,,,
SM11.5 Binder,Ekans,26,Hidden Fates,,,,
SM11.5 Binder,Arbok,27,Hidden Fates,,,,
SM11.5 Binder,Koffing,28,Hidden Fates,,,,
SM11.5 Binder,Weezing,29,Hidden Fates,,,,
SM11.5 Binder,Jynx,30,Hidden Fates,,,,
SM11.5 Binder,Mewtwo GX,31,Hidden Fates,,,,
SM11.5 Binder,Mew,32,Hidden Fates,,,,
SM11.5 Binder,Geodude,33,Hidden Fates,,,,
SM11.5 Binder,Graveler,34,Hidden Fates,,,,
SM11.5 Binder,Golem,35,Hidden Fates,,,,
SM11.5 Binder,Onix GX,36,Hidden Fates,,,,
SM11.5 Binder,Cubone,37,Hidden Fates,,,,
SM11.5 Binder,Clefairy,38,Hidden Fates,,,,
SM11.5 Binder,Clefairy,39,Hidden Fates,,,,
SM11.5 Binder,Clefable,40,Hidden Fates,,,,
SM11.5 Binder,Jigglypuff,41,Hidden Fates,,,,
SM11.5 Binder,Wigglytuff GX,42,Hidden Fates,,,,
SM11.5 Binder,Mr. Mime,43,Hidden Fates,,,,
SM11.5 Binder,Moltres & Zapdos & Articuno GX,44,Hidden Fates,,,,
SM11.5 Binder,Farfetch'd,45,Hidden Fates,,,,
SM11.5 Binder,Chansey,46,Hidden Fates,,,,
SM11.5 Binder,Kangaskhan,47,Hidden Fates,,,,
SM11.5 Binder,Eevee,48,Hidden Fates,,,,
SM11.5 Binder,Eevee,49,Hidden Fates,,,,
SM11.5 Binder,Snorlax,50,Hidden Fates,,,,
SM11.5 Binder,Bill's Analysis,51,Hidden Fates,,,,
SM11.5 Binder,Blaine's Last Stand,52,Hidden Fates,,,,
SM11.5 Binder,Brock's Grit,53,Hidden Fates,,,,
SM11.5 Binder,Brock's Pewter City Gym,54,Hidden Fates,,,,
SM11.5 Binder,Brock's Training,55,Hidden Fates,,,,
SM11.5 Binder,Erika's Hospitality,56,Hidden Fates,,,,
SM11.5 Binder,Giovanni's Exile,57,Hidden Fates,,,,
SM11.5 Binder,Jessie & James,58,Hidden Fates,,,,
SM11.5 Binder,Koga's Trap,59,Hidden Fates,,,,
SM11.5 Binder,Lt. Surge's Strategy,60,Hidden Fates,,,,
SM11.5 Binder,Misty's Cerulean City Gym,61,Hidden Fates,,,,
SM11.5 Binder,Misty's Determination,62,Hidden Fates,,,,
SM11.5 Binder,Misty's Water Command,63,Hidden Fates,,,,
SM11.5 Binder,Pokémon Center Lady,64,Hidden Fates,,,,
SM11.5 Binder,Sabrina's Suggestion,65,Hidden Fates,,,,
SM11.5 Binder,Moltres & Zapdos & Articuno GX,66,Hidden Fates,,,,
SM11.5 Binder,Giovanni's Exile,67,Hidden Fates,,,,
SM11.5 Binder,Jessie & James,68,Hidden Fates,,,,
SM11.5 Binder,Moltres & Zapdos & Articuno GX,69,Hidden Fates,,,,
SM11.5 Binder,Rowlet,SV2,Hidden Fates,,,,
SM11.5 Binder,Charmander,SV6,Hidden Fates,,,,
SM11.5 Binder,Charmeleon,SV7,Hidden Fates,,,,
SM11.5 Binder,Alolan Vulpix,SV8,Hidden Fates,,,,
SM11.5 Binder,Wooper,SV9,Hidden Fates,,,,
SM11.5 Binder,Quagsire,SV10,Hidden Fates,,,,
SM11.5 Binder,Xurkitree,SV14,Hidden Fates,,,,
SM11.5 Binder,Seviper,SV15,Hidden Fates,,,,
SM11.5 Binder,Malamar,SV18,Hidden Fates,,,,
SM11.5 Binder,Poipole,SV19,Hidden Fates,,,,
SM11.5 Binder,Sudowoodo,SV20,Hidden Fates,,,,
SM11.5 Binder,Riolu,SV21,Hidden Fates,,,,
SM11.5 Binder,Rockruff,SV23,Hidden Fates,,,,
SM11.5 Binder,Zorua,SV25,Hidden Fates,,,,
SM11.5 Binder,Magnemite,SV27,Hidden Fates,,,,
SM11.5 Binder,Magnezone,SV29,Hidden Fates,,,,
